path,category,group,native_fs,dur_used_s,Kur_hs,EnergyRatioLow,EnergyRatioHigh,EnergyRatioMidd,Std_enve,Kur_corr,MaxCorrCoef,SampEn,SampEn_axcor,DegPeriodicity,ok,error
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP107_Asthma,E W,P L U,59,F.wav",lung_sounds,"lung_sounds:BP107_Asthma,E W,P L U,59,F",4000,10.0,12.043977091253142,0.35419294369498733,3.325540191676938e-05,8.782420812872926e-05,0.0007380609017336784,22.982161418700592,0.24656542309366147,1.3018216250815022,0.38534883335996206,2.3286992689759387,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP108_COPD,E W,P R L ,63,M.wav",lung_sounds,"lung_sounds:BP108_COPD,E W,P R L ,63,M",4000,10.0,8.30957159867198,0.3680944558196689,0.00035016124159548053,0.00026655498433087794,0.000743092503147365,20.50895185460514,0.2861671146653526,1.3534446921016037,0.5953452110418143,2.630314365211946,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP109_N,N,P L M,26,M.wav",lung_sounds,"lung_sounds:BP109_N,N,P L M,26,M",4000,10.0,16.430513882126423,0.3271600510392045,6.239657919078606e-05,8.393053558234034e-05,0.0008444716898152331,18.703954550220768,0.3974728344471985,0.9923133654443043,0.24549074482082484,2.192376753922803,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP10_Asthma,E W,P R U,59,M.wav",lung_sounds,"lung_sounds:BP10_Asthma,E W,P R U,59,M",4000,5.94,5.3214811831028745,0.2434312940794593,0.0005092151601193079,0.0002029236803103228,0.0006470929353604524,16.335765454878167,0.2370483729062775,1.499475455842905,0.6281147102890907,2.438541452402155,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP110_COPD,E W,P L L,62,M.wav",lung_sounds,"lung_sounds:BP110_COPD,E W,P L L,62,M",4000,10.0,33.36761397625954,0.23851091628560417,0.000824267474563093,0.000386479486782787,0.0010584590766340065,29.74539280512575,0.23251670632878685,0.5717067036081851,0.22501202282573274,3.1420326063044697,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP111_COPD,E W,P R L ,51,M.wav",lung_sounds,"lung_sounds:BP111_COPD,E W,P R L ,51,M",4000,10.0,12.466108030150505,0.22183605645302995,0.00015141101122017833,0.00026012707332741144,0.000823737126508394,12.952744245256358,0.5031572687503697,1.0128686067563428,0.19613001541961944,4.0139549441217435,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP112_N,N,P L M,30,M.wav",lung_sounds,"lung_sounds:BP112_N,N,P L M,30,M",4000,10.0,4.808339698222627,0.28160635212141893,1.8467714032918947e-05,2.5959895048847128e-05,0.0006269072008830797,43.65622357996795,0.10587510200834149,1.597081179745195,0.6987845271523316,3.1412034060890948,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP11_Heart Failure,C,P L L,53,M.wav",lung_sounds,"lung_sounds:BP11_Heart Failure,C,P L L,53,M",4000,10.0,21.998530348268137,0.17213812321588914,0.00013169743331484783,7.496254050773043e-05,0.0010126327714562607,16.465199245538404,0.5191857735197588,0.49030183762086144,0.05343355467902889,4.546379237938237,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP12_Asthma,E W,P L L,50,F.wav",lung_sounds,"lung_sounds:BP12_Asthma,E W,P L L,50,F",4000,10.0,10.63454475248967,0.3998668864796333,0.0003009182853719607,0.00041206310327189397,0.0006923661642164003,86.49658269821597,0.14156988902038842,1.5237347702411286,1.1065285116145918,2.4781578733826635,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP13_Heart Failure,C,P L L,55,M.wav",lung_sounds,"lung_sounds:BP13_Heart Failure,C,P L L,55,M",4000,10.0,3.737872744232388,0.22652520073532645,0.0008424091817714753,0.0006776792546941742,0.0005549569089873872,56.772286684757944,0.16441903404874508,1.8857416275888605,0.8264027187235313,2.0345987851105667,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP14_Heart Failure,C,A R M,54,M.wav",lung_sounds,"lung_sounds:BP14_Heart Failure,C,A R M,54,M",4000,10.0,6.8373286878060355,0.2237774036291125,4.940682916774355e-05,0.00010323356157251481,0.0007291857933550746,11.409118900111894,0.3941357811833375,1.2031581403297595,0.17486862228652114,1.7495255030727423,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP15_Asthma,E W,P R U,49,F.wav",lung_sounds,"lung_sounds:BP15_Asthma,E W,P R U,49,F",4000,10.0,32.04868619749605,0.2406980965285653,0.00037821613081412815,0.00042479400872505815,0.0011385915187964758,17.006499595017186,0.45480606033365323,0.28317139223034954,0.10146404537870299,3.0723842328618636,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP16_heart failure,C,P R U,56,M.wav",lung_sounds,"lung_sounds:BP16_heart failure,C,P R U,56,M",4000,10.0,4.863813013445776,0.35189257900839227,0.00010796010570327284,0.00012367476168324455,0.000570255822253179,76.97375625779746,0.11721474718520851,1.7560930381845732,1.3044304910417175,2.8733437729228406,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP17_COPD,E W,A R M,57,M.wav",lung_sounds,"lung_sounds:BP17_COPD,E W,A R M,57,M",4000,10.0,21.271006015740372,0.3568288390221969,8.911125747739195e-05,0.00016965712926926484,0.0010718910937902823,10.006826582195183,0.5172177311648435,0.4169578111006119,0.13860378917396654,3.1010629093467954,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP18_pneumonia,C,P R U,57,M.wav",lung_sounds,"lung_sounds:BP18_pneumonia,C,P R U,57,M",4000,10.0,24.029319621220758,0.24022100711495958,0.00011874721599046615,0.0001731768357970876,0.0010554692233529102,19.78612703748068,0.3427137248513593,0.5140816139323927,0.16331452905140775,2.2464400168035317,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP19_heart failure,C,P R U,70,F.wav",lung_sounds,"lung_sounds:BP19_heart failure,C,P R U,70,F",4000,10.0,41.08633914181134,0.24805199581384973,0.00036097881051812064,0.0010000442141745519,0.0011538409603453284,27.949923493531653,0.5126419839227655,0.3424238922038287,0.13983719244730872,3.035966059355294,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP1_Asthma,I E W,P L L,70,M.wav",lung_sounds,"lung_sounds:BP1_Asthma,I E W,P L L,70,M",4000,10.0,32.749678701309506,0.33236902753813813,0.00035696348531173683,0.000507087076789265,0.0010933652934656264,70.52955622603012,0.15464673483395153,0.5857227274937483,0.40804875506920113,1.7550019231794027,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP20_Asthma and lung fibrosis,C,A R M,90,M.wav",lung_sounds,"lung_sounds:BP20_Asthma and lung fibrosis,C,A R M,90,M",4000,10.0,5.011663436069849,0.39994439882622845,0.00010172479372851646,0.00011354912259411546,0.0006219067277542302,14.530393240704747,0.2709195403774596,1.701375407759786,0.6048648093002599,5.170253372058001,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP21_BRON,Crep,P R L ,20,M.wav",lung_sounds,"lung_sounds:BP21_BRON,Crep,P R L ,20,M",4000,10.0,9.37396275601722,0.35064857515239317,3.741810463350418e-05,3.174877229093821e-05,0.0006949921808506427,53.4952080021423,0.08958306214093008,1.5030432705207228,0.7420950858764825,2.5424082228450744,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP22_BRON,Crep,P R U,24,M.wav",lung_sounds,"lung_sounds:BP22_BRON,Crep,P R U,24,M",4000,5.0,3.6938075472332073,0.26559966608330615,0.00030520371694960785,0.00019173450929372418,0.0007409341894877915,6.104673346384511,0.4683229307486526,0.33959768312053956,0.2387015348325244,4.182023277923926,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP23_Lung Fibrosis,Crep,P R L ,50,M.wav",lung_sounds,"lung_sounds:BP23_Lung Fibrosis,Crep,P R L ,50,M",4000,10.0,15.116899444847423,0.3906013919059235,0.002183797094734885,0.00014872911371980279,0.000900553459765156,9.681238965271543,0.3368346148963928,0.7468499454356718,0.26831371989984093,2.577516289484365,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP24_heart failure,Crep,P R L ,76,F.wav",lung_sounds,"lung_sounds:BP24_heart failure,Crep,P R L ,76,F",4000,9.58,21.65000992275046,0.25033292921359407,0.00028463164076038017,0.00033075836905504413,0.0008908107476608702,69.98361545345443,0.2220893377023733,1.078276659671473,0.7224781043764219,2.0261354915659657,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP25_copd,E W,P L L,76,M.wav",lung_sounds,"lung_sounds:BP25_copd,E W,P L L,76,M",4000,10.0,9.431415877002614,0.3345492602418814,0.0001619329392280657,0.00015808994019314245,0.000682894815432505,71.987765939775,0.14660539515964957,1.5363783415645953,1.2497079763026553,2.6715996987085253,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP26_Lung Fibrosis,Crep,P,90,F.wav",lung_sounds,"lung_sounds:BP26_Lung Fibrosis,Crep,P,90,F",4000,10.0,4.411437061222892,0.2227048251691414,0.0003835760517878328,0.0004214853059439109,0.0005752352525562546,70.89076938545763,0.14205513361191308,1.5833494763498024,1.1560620816606173,2.043095577107967,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP27_asthma,E W,P R M,53,F.wav",lung_sounds,"lung_sounds:BP27_asthma,E W,P R M,53,F",4000,10.0,15.242136366837377,0.3914265172987569,0.00020061858679208707,0.0003330409741858973,0.0008741512660994103,42.165720041946685,0.2045624153894321,0.9985707000213223,0.5984907283511873,2.589138831341103,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP28_BRON,Crep,P L U,68,F.wav",lung_sounds,"lung_sounds:BP28_BRON,Crep,P L U,68,F",4000,10.0,14.888452428200953,0.3715540563177801,0.00011830348763012565,0.00010955528878576757,0.0009459141955759813,24.286775007035576,0.31130012755851855,0.7908845460218814,0.2830120381562781,1.8986585539503704,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP29_heart failure,Crep,P L L,57,M.wav",lung_sounds,"lung_sounds:BP29_heart failure,Crep,P L L,57,M",4000,8.37,10.40786209958609,0.48353152335853583,8.800526259011952e-05,7.996796008179452e-05,0.0008189695365217606,42.351320892593705,0.2157537883818616,1.2199073486233512,0.36867166022636383,2.356541689473643,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP2_Asthma,E W,P L L R,52,F.wav",lung_sounds,"lung_sounds:BP2_Asthma,E W,P L L R,52,F",4000,10.0,3.519346774331664,0.44878372029016766,0.00025563052221611954,0.00024262223080946733,0.0005081798776374254,83.81083992158287,0.11817861548900495,2.0808450506821563,1.1274431143858188,2.58011904613428,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP30_N,N,P R M,18,F.wav",lung_sounds,"lung_sounds:BP30_N,N,P R M,18,F",4000,10.0,3.2861584051666966,0.1869831694931618,2.1280913926032617e-05,2.7163435787755532e-05,0.000505193041661723,63.3313488181434,0.1630365472051076,1.9816773729139445,1.3786314883743216,2.823431128193596,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP31_N,N,P L M,27,F.wav",lung_sounds,"lung_sounds:BP31_N,N,P L M,27,F",4000,10.0,5.066416342561909,0.3347281636180438,0.00021279548509277622,0.00016456485412328256,0.0006207085395819286,10.943030868589423,0.4060423156600395,1.4467523301570047,0.3915695626177022,4.360085824913142,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP32_N,N,A R L,30,M.wav",lung_sounds,"lung_sounds:BP32_N,N,A R L,30,M",4000,10.0,4.623290928368457,0.2746261403028143,0.00018418223328197712,0.00021775783421051822,0.0005659012151263297,24.699122012837194,0.156169341145804,1.5973042954226742,0.7284615846360245,4.593756884307153,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP33_Asthma,E W,P R M,43,F.wav",lung_sounds,"lung_sounds:BP33_Asthma,E W,P R M,43,F",4000,10.0,4.365879856427015,0.33623108187636563,0.004994081466583365,0.001695405369830203,0.0006450686576817293,44.838783273625346,0.14562056737170664,1.5487548776967108,0.9524377229108602,3.1089601750950657,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP34_heart failure,Crep,P R M,78,F.wav",lung_sounds,"lung_sounds:BP34_heart failure,Crep,P R M,78,F",4000,10.0,29.309124702866825,0.44976309087839395,0.000797334049692062,0.0009260032328816211,0.0010431298540836264,37.19461249444991,0.3199460962182129,0.6975260278702924,0.38611944010209465,1.7277252144021242,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP35_Asthma,E W,A R L,38,M.wav",lung_sounds,"lung_sounds:BP35_Asthma,E W,A R L,38,M",4000,10.0,4.727291583397868,0.28599245202334245,2.8636717220217592e-05,2.954374567671471e-05,0.0006870742667250884,17.962602521487476,0.34742384918767627,1.5032946178713331,0.7719112791857426,3.0924825627244337,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP36_pneumonia,Crep,P R M,36,F.wav",lung_sounds,"lung_sounds:BP36_pneumonia,Crep,P R M,36,F",4000,10.0,11.890476930157826,0.23009974973269715,0.0003901225443389855,0.00028106940699152924,0.0007664837558639195,18.28239312700735,0.283832553835263,1.1667500938353277,0.4133067285176542,2.464433458630199,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP37_pneumonia,Crep,A R L,70,F.wav",lung_sounds,"lung_sounds:BP37_pneumonia,Crep,A R L,70,F",4000,10.0,9.33713724802229,0.37187041160666456,0.0013099166191240061,0.0021108604272162437,0.0007384150660351282,30.600322961919407,0.3073336754798426,1.2571383352912373,0.8676734634202216,2.725480088613893,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP38_Asthma,E W,P R M,38,M.wav",lung_sounds,"lung_sounds:BP38_Asthma,E W,P R M,38,M",4000,10.0,26.56002524572307,0.49147619192181546,0.003944831733536309,0.0005737035775585919,0.0010813162175244018,41.02321548015974,0.15847724424168766,0.6028267205148905,0.2690476731601786,2.3449405247793957,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP39_heart failure,Crep,P R L ,67,M.wav",lung_sounds,"lung_sounds:BP39_heart failure,Crep,P R L ,67,M",4000,10.0,13.120463813114176,0.1597049517553797,0.00028692501360569556,0.0002380901663306526,0.0007864200230833366,55.838676121908506,0.25238106805100924,1.2600803621747079,0.6975675212917606,2.531139050990927,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP3_Asthma,I E W,P L L R,50,F.wav",lung_sounds,"lung_sounds:BP3_Asthma,I E W,P L L R,50,F",4000,10.0,8.865147391302179,0.39364488011648735,0.002034617611430673,0.0038300831762755794,0.0007380354248670031,14.53593788766175,0.4381647228036691,1.3157161322352435,0.2827369530874765,2.050426950703898,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP40_heart failure,Crep,A R M,26,M.wav",lung_sounds,"lung_sounds:BP40_heart failure,Crep,A R M,26,M",4000,10.0,23.00621142185288,0.4739449909191683,0.004247540382601228,0.006521140623651097,0.0010346295204120637,44.75556516331851,0.19151443641435062,0.9282894642278168,0.5558410115123547,2.4699046446151094,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP41_pneumonia,Crep,P R M,51,M.wav",lung_sounds,"lung_sounds:BP41_pneumonia,Crep,P R M,51,M",4000,9.07,8.131094323169425,0.3269350549385582,6.553030137925168e-05,8.18154194166643e-05,0.0006480410949401832,46.930041531784084,0.21056345105223556,1.4547997843885625,0.8717771244719834,2.9517161423269136,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP42_heart failure,Crep,P L L,56,M.wav",lung_sounds,"lung_sounds:BP42_heart failure,Crep,P L L,56,M",4000,10.0,10.06459052496574,0.24635066069267883,0.00023226956419113905,0.00020966976493235728,0.0007352052313550421,36.39029743137942,0.2977687908566726,1.2556560382777957,0.7102324867087492,2.112510648034171,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP43_asthma,E W,P L M,15,M.wav",lung_sounds,"lung_sounds:BP43_asthma,E W,P L M,15,M",4000,10.0,9.906456603882404,0.2999891077667333,0.0007397016261080438,0.0003256903671446998,0.0007280657599860294,95.20682034913396,0.2905511823318341,1.2856651824395786,1.1113189399372243,1.9384679195236143,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP44_asthma,E W,P R U,40,M.wav",lung_sounds,"lung_sounds:BP44_asthma,E W,P R U,40,M",4000,10.0,34.10089588515577,0.3913040630995602,0.0016420522913665042,0.0013245270541584894,0.0009994929858477082,45.873770422243666,0.35407522016442344,0.6408161536453028,0.40156254131213903,3.284355444014713,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP45_heart failure,Crep,P R L ,30,M.wav",lung_sounds,"lung_sounds:BP45_heart failure,Crep,P R L ,30,M",4000,9.78,7.53437618734644,0.2030871417827767,5.7245915359827356e-05,8.850397525830103e-05,0.0007431658507082785,12.793177473796078,0.530349635434671,1.2140709002329377,0.26334718521275147,4.872813206953709,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP46_asthma,E W,P L U,41,F.wav",lung_sounds,"lung_sounds:BP46_asthma,E W,P L U,41,F",4000,10.0,3.958299950434904,0.3464527902457074,0.0007768560703484636,0.0004099472334792717,0.000566645419452685,20.590495417137376,0.13173666654500923,1.6343584452533786,0.8377092359377615,3.937968380032791,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP47_asthma,E W,P L M,60,M.wav",lung_sounds,"lung_sounds:BP47_asthma,E W,P L M,60,M",4000,10.0,8.02132582815752,0.28787136692192533,5.235997970058547e-05,6.624634956470742e-05,0.0006638561624026457,93.24183789032271,0.13519714216613576,1.5072876724065223,1.2169446843339147,1.6375458520017183,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP48_N,N,P L U,31,M.wav",lung_sounds,"lung_sounds:BP48_N,N,P L U,31,M",4000,10.0,4.258188775341354,0.2823546733164068,0.00016787280425870543,0.00010125326043352693,0.0005325796130681274,49.350543498119265,0.24005039956811192,1.9079309009900969,1.127811443360372,2.2494872781788087,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP49_N,N,P R M,21,M.wav",lung_sounds,"lung_sounds:BP49_N,N,P R M,21,M",4000,10.0,8.589881694172233,0.43126325253049813,0.0001017564306512602,0.0002528746066296289,0.0007341293261706308,19.48388406761621,0.31511220442348503,1.4020782288211526,0.5562288244944068,2.4084606698670616,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP4_Heart Failure + Lung Fibrosis ,I C,P L R,72,F.wav",lung_sounds,"lung_sounds:BP4_Heart Failure + Lung Fibrosis ,I C,P L R,72,F",4000,10.0,14.959483237022466,0.3563354360858215,0.00010616137863287642,0.00015687411572916162,0.000847295931647857,47.054567172023965,0.08934587770960335,1.039281328092895,0.6235040518159695,2.403661082476633,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP50_N,N,P R L ,27,M.wav",lung_sounds,"lung_sounds:BP50_N,N,P R L ,27,M",4000,10.0,25.735282280533813,0.33669628172828975,0.0013088186480733415,0.003476979443336817,0.0009919954382417407,31.752508714647753,0.4193975216365551,0.8115535410510715,0.25666852086549063,1.866059221824683,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP51_N,N,P L M,30,M.wav",lung_sounds,"lung_sounds:BP51_N,N,P L M,30,M",4000,10.0,17.01856588611941,0.3125303277894883,0.0001312274487144257,0.00021133088548335144,0.000912370110002433,23.081024068063382,0.44560369600104793,0.8272796583193819,0.38956652204036607,2.5531208697407375,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP52_Lung Fibrosis,Crep,P L L,76,F.wav",lung_sounds,"lung_sounds:BP52_Lung Fibrosis,Crep,P L L,76,F",4000,9.26,8.896305771618742,0.24925272708619908,0.00010204914942584691,9.33915849220483e-05,0.0007507946365910646,17.452988431781044,0.3677114206578052,1.2300317480894887,0.4620808021332722,4.2451199728254965,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP53_asthma,E W,P R M,72,F.wav",lung_sounds,"lung_sounds:BP53_asthma,E W,P R M,72,F",4000,8.69,4.579368011351467,0.2682601260141425,0.00015878280725952068,0.00013821092417749584,0.0006368312663927568,20.48367688481472,0.14335301778106696,1.4629193242827667,0.8453938232544674,4.218215704770524,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP54_heart failure,Crep,P R L ,73,F.wav",lung_sounds,"lung_sounds:BP54_heart failure,Crep,P R L ,73,F",4000,10.0,3.459754013805855,0.24641175461770332,5.488090137271886e-05,7.781924193995382e-05,0.0005239809196634338,53.09187172101812,0.11782736931618483,1.8010907966569394,1.2962979072868075,2.229057544018658,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP55_asthma,E W,P R U,72,F.wav",lung_sounds,"lung_sounds:BP55_asthma,E W,P R U,72,F",4000,9.14,4.590714668364091,0.32680531248012323,8.198938559200802e-05,0.00012017889292242395,0.0005975430031516602,4.463445935034354,0.6165866873371891,1.577126607581754,0.5011109146986571,10.710025592425419,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP56_asthma,E W,P R M,56,F.wav",lung_sounds,"lung_sounds:BP56_asthma,E W,P R M,56,F",4000,10.0,17.304611137207118,0.2538792635516762,2.393909245765732e-05,5.954825473926806e-05,0.0008973329157263561,24.96528630920969,0.38524194101675047,0.9670630572475785,0.5107234735028651,3.831412657415927,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP57_COPD,E W,P R L ,42,M.wav",lung_sounds,"lung_sounds:BP57_COPD,E W,P R L ,42,M",4000,10.0,15.462181917524086,0.24615834116925125,7.648419892355965e-05,0.00014065733115062822,0.0007991488809754157,28.06440702692186,0.17457334147654172,1.1773802989096456,0.5127858596219056,2.1791460760971426,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP58_asthma,E W,P L M,40,M.wav",lung_sounds,"lung_sounds:BP58_asthma,E W,P L M,40,M",4000,10.0,24.549287929904363,0.3244465695523455,0.0003988475971283176,0.0007806220091459937,0.0010615668982991548,19.350624225437304,0.39194104750599695,0.443394520517771,0.22985843695465083,3.775844610910718,True,
"C:\Projects\Heart Sound AI Classifier\random noise\lung sounds\Audio Files\BP59_heart failure,Crep,P R L ,83,F.wav",lung_sounds,"lung_sounds:BP59_heart failure,Crep,P R L ,83,F",4000,10.0,3.8822958654096813,0.2862912151590908,9.565852196066677e-05,0.0001429353683850297,0.0005270741242311234,79.07853872859954,0.18869411409607245,1.8940981824569647,1.4114735785696921,2.884009261428558,True,
